date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,city
2019-12-09,5.766833,8.4,29.655787,235.20451,reutlingen
2019-12-10,1.4543334,2.5,17.477621,257.0835,reutlingen
2019-12-11,2.2397501,4.7,15.7908325,212.90936,reutlingen
2019-12-12,1.7543331,0.6,19.022177,204.58443,reutlingen
2019-12-13,3.2647502,10.2,31.367548,214.35313,reutlingen
2019-12-14,6.0210004,5.4999995,40.377815,231.52989,reutlingen
2019-12-15,9.654333,3.5,29.30409,220.6155,reutlingen
2019-12-16,8.225167,0.3,12.7279215,190.56583,reutlingen
2019-12-17,8.741834,0.0,12.879752,206.66628,reutlingen
2019-12-18,10.0564165,4.2,15.408671,193.55379,reutlingen
2019-12-19,6.771,0.0,10.495713,200.65636,reutlingen
2019-12-20,7.2001653,2.8999999,19.453327,209.70892,reutlingen
2019-12-21,4.5105834,1.7,14.799459,196.18045,reutlingen
2019-12-22,6.3043327,5.2000003,25.264202,219.43552,reutlingen
2019-12-23,5.1126666,5.1999993,23.051247,247.75276,reutlingen
2019-12-24,5.9585,3.7999997,26.6327,232.61212,reutlingen
2019-12-25,5.6293335,7.899999,23.73271,253.63582,reutlingen
2019-12-26,3.3814163,0.2,12.88981,205.73068,reutlingen
2019-12-27,5.3230834,2.3,15.408671,277.20236,reutlingen
2019-12-28,1.2043334,0.0,9.178235,67.82293,reutlingen
2019-12-29,-0.9623332,0.0,10.440001,155.04233,reutlingen
2019-12-30,1.8272499,0.0,10.1887,212.00533,reutlingen
2019-12-31,3.1939173,0.0,15.281989,208.97688,reutlingen
2020-01-01,0.12308336,0.0,10.464798,175.75745,reutlingen
2020-01-02,0.99183327,0.0,10.948973,212.14064,reutlingen
2020-01-03,5.945999,0.4,22.406927,226.2311,reutlingen
2020-01-04,4.6793337,2.1000001,19.164717,259.5231,reutlingen
2020-01-05,2.8085003,0.2,14.77755,203.07314,reutlingen
2020-01-06,1.7126669,0.0,15.379206,211.4455,reutlingen
2020-01-07,3.3585002,0.5,19.826164,225.74695,reutlingen
2020-01-08,5.4585,0.0,13.755579,216.69528,reutlingen
2020-01-09,9.875167,0.0,15.990646,210.3061,reutlingen
2020-01-10,8.143916,0.9,24.312662,238.22066,reutlingen
2020-01-11,3.3251665,0.0,9.178235,206.56494,reutlingen
2020-01-12,1.3064165,0.0,14.336861,225.14508,reutlingen
2020-01-13,3.9314163,0.0,9.793058,210.20499,reutlingen
2020-01-14,7.879335,0.0,20.140705,207.93704,reutlingen
2020-01-15,8.198084,0.0,16.575644,216.32689,reutlingen
2020-01-16,7.966833,0.0,17.057314,198.76497,reutlingen
2020-01-17,6.2251663,0.8,16.1198,225.5928,reutlingen
2020-01-18,3.3126667,1.1,18.486622,241.51427,reutlingen
2020-01-19,0.25016668,2.2999997,11.440978,354.74628,reutlingen
2020-01-20,0.023083368,0.0,17.399586,65.612465,reutlingen
2020-01-21,-1.9373332,0.0,9.585739,84.98025,reutlingen
2020-01-22,-1.9060835,0.0,10.086427,145.73883,reutlingen
2020-01-23,-1.9831668,0.0,8.766573,91.41437,reutlingen
2020-01-24,1.9605832,0.0,12.031756,222.35062,reutlingen
2020-01-25,2.4043334,0.0,10.495713,216.27672,reutlingen
2020-01-26,3.5105836,0.0,10.144082,209.85686,reutlingen
2020-01-27,5.8939166,2.3000002,25.772078,207.7838,reutlingen
2020-01-28,4.3522496,6.4999995,33.371433,232.8642,reutlingen
2020-01-29,3.2210004,5.199999,29.144442,247.71175,reutlingen
2020-01-30,6.537667,0.90000004,27.534704,217.62318,reutlingen
2020-01-31,11.054333,0.2,27.943514,233.2136,reutlingen
2020-02-01,10.773084,5.5999994,29.407835,231.3521,reutlingen
2020-02-02,10.66475,15.5,28.174458,235.34409,reutlingen
2020-02-03,9.521001,41.899994,38.66943,249.10643,reutlingen
2020-02-04,4.4126673,14.600002,42.730953,265.6271,reutlingen
2020-02-05,1.5209999,0.3,17.555305,315.2424,reutlingen
2020-02-06,-0.43941665,0.0,8.14587,168.17854,reutlingen
2020-02-07,1.354333,0.0,13.708391,158.43793,reutlingen
2020-02-08,2.87725,0.0,9.693296,209.46352,reutlingen
2020-02-09,9.039752,0.3,40.608257,210.54591,reutlingen
2020-02-10,9.143916,8.4,47.88135,240.94551,reutlingen
2020-02-11,3.971,15.000003,33.887836,249.94287,reutlingen
2020-02-12,3.023083,2.4,30.10685,239.37186,reutlingen
2020-02-13,4.6668334,11.400002,34.137413,208.40353,reutlingen
2020-02-14,5.3459992,3.5,26.089447,250.03093,reutlingen
2020-02-15,6.8418336,0.0,19.319628,204.2237,reutlingen
2020-02-16,13.423083,0.1,28.00837,211.67763,reutlingen
2020-02-17,9.777251,9.4,34.57687,235.20387,reutlingen
2020-02-18,5.0585003,0.2,25.071098,237.0795,reutlingen
2020-02-19,4.0293336,4.9,28.385262,238.14145,reutlingen
2020-02-20,6.1751666,0.3,27.558228,225.79562,reutlingen
2020-02-21,4.15225,1.3,29.381382,252.4614,reutlingen
2020-02-22,8.708501,1.4,23.977188,231.19835,reutlingen
2020-02-23,10.625167,4.5,32.730316,232.92805,reutlingen
2020-02-24,10.037668,10.6,23.675304,241.5768,reutlingen
2020-02-25,8.000167,4.8,27.238941,240.00803,reutlingen
2020-02-26,2.3543336,4.1,28.266306,248.0358,reutlingen
2020-02-27,2.08975,11.099999,48.539967,226.86133,reutlingen
2020-02-28,3.3230836,0.90000004,24.503809,236.73303,reutlingen
2020-02-29,9.06475,8.900001,31.394394,209.50061,reutlingen
2020-03-01,7.9084992,1.9,36.367126,216.47331,reutlingen
2020-03-02,6.121,3.5,22.553936,196.79262,reutlingen
2020-03-03,3.4355829,3.7999997,24.905132,256.53232,reutlingen
2020-03-04,2.9105835,0.2,16.055353,225.5757,reutlingen
2020-03-05,5.7001667,9.199999,28.054604,184.88637,reutlingen
2020-03-06,4.650167,6.2000003,33.84766,233.98741,reutlingen
2020-03-07,3.3001668,2.0,16.954432,251.09721,reutlingen
2020-03-08,5.7480826,0.4,16.595179,208.93095,reutlingen
2020-03-09,5.7918324,3.5,19.201874,237.9584,reutlingen
2020-03-10,6.2835007,7.7999997,29.024128,224.4707,reutlingen
2020-03-11,11.866834,0.0,32.76,238.75682,reutlingen
2020-03-12,11.731419,2.8000002,30.21642,242.03294,reutlingen
2020-03-13,6.1793327,1.0,23.535301,255.87895,reutlingen
2020-03-14,4.816833,0.0,12.303366,160.94695,reutlingen
2020-03-15,7.095999,0.0,12.074766,173.40111,reutlingen
2020-03-16,9.379334,0.0,9.227524,226.76236,reutlingen
2020-03-17,10.668916,0.0,9.904906,226.6891,reutlingen
2020-03-18,11.443916,0.0,9.028754,177.70938,reutlingen
2020-03-19,10.971,0.0,8.049845,122.90522,reutlingen
2020-03-20,10.9314165,4.0,9.007196,285.25513,reutlingen
2020-03-21,4.7897506,12.4,18.998316,45.814877,reutlingen
2020-03-22,2.8064172,0.1,21.518847,68.81129,reutlingen
2020-03-23,0.5814166,0.0,22.691425,81.06794,reutlingen
2020-03-24,0.92933345,0.0,21.188072,73.439445,reutlingen
2020-03-25,1.7043333,0.0,28.082308,66.913124,reutlingen
2020-03-26,2.5501666,0.0,18.03237,55.928665,reutlingen
2020-03-27,5.685583,0.0,9.826088,11.395273,reutlingen
2020-03-28,8.3064165,0.0,12.10157,15.277607,reutlingen
2020-03-29,3.0022497,7.7000003,20.26899,20.609253,reutlingen
2020-03-30,0.92308336,0.3,20.808498,43.246204,reutlingen
2020-03-31,0.9459999,0.0,15.281989,63.651615,reutlingen
2020-04-01,2.2626667,0.0,10.144082,55.72107,reutlingen
2020-04-02,5.1668334,0.0,11.808878,231.76611,reutlingen
2020-04-03,5.5959992,0.0,13.450708,241.06721,reutlingen
2020-04-04,7.7730827,0.0,14.693999,83.96681,reutlingen
2020-04-05,10.581416,0.0,14.618837,101.048,reutlingen
2020-04-06,11.706414,0.0,10.703569,206.69286,reutlingen
2020-04-07,13.304336,0.0,15.077082,97.608116,reutlingen
2020-04-08,13.604333,0.0,10.685391,276.58182,reutlingen
2020-04-09,13.885582,0.0,11.808878,145.2709,reutlingen
2020-04-10,15.004333,0.0,11.384198,49.19784,reutlingen
2020-04-11,14.120998,0.0,12.181624,60.60797,reutlingen
2020-04-12,15.093915,0.0,18.331741,229.72804,reutlingen
2020-04-13,12.402251,0.3,23.313995,339.5015,reutlingen
2020-04-14,4.056417,0.0,13.783817,47.47729,reutlingen
2020-04-15,9.158501,0.0,10.239453,105.92117,reutlingen
2020-04-16,14.081416,0.0,10.105681,211.30411,reutlingen
2020-04-17,16.637667,0.0,9.178235,220.5717,reutlingen
2020-04-18,16.314747,1.7,15.192682,242.52565,reutlingen
2020-04-19,14.762665,0.0,19.228851,47.317093,reutlingen
2020-04-20,13.641831,0.0,24.535524,63.835976,reutlingen
2020-04-21,14.468914,0.0,23.000591,68.9138,reutlingen
2020-04-22,13.981416,0.0,18.218275,54.49315,reutlingen
2020-04-23,13.981419,0.0,10.823973,42.207237,reutlingen
2020-04-24,15.750165,0.0,20.929594,254.33383,reutlingen
2020-04-25,13.800166,0.0,14.4,25.397858,reutlingen
2020-04-26,13.139749,1.0,11.019764,315.00012,reutlingen
2020-04-27,15.714748,1.7,13.905509,225.51607,reutlingen
2020-04-28,13.977249,7.2000003,17.906157,235.25168,reutlingen
2020-04-29,11.9626665,3.9999995,21.068459,238.40033,reutlingen
2020-04-30,12.158502,1.1,22.657131,213.59436,reutlingen
2020-05-01,10.956416,0.6,27.532352,228.46313,reutlingen
2020-05-02,9.07725,4.5,22.206486,244.75716,reutlingen
2020-05-03,11.11475,0.0,9.290511,229.45906,reutlingen
2020-05-04,13.731416,1.7,15.192682,272.79944,reutlingen
2020-05-05,10.293918,0.1,12.261157,48.283947,reutlingen
2020-05-06,9.391833,0.0,11.609651,55.9962,reutlingen
2020-05-07,12.8168335,0.0,9.83268,117.9579,reutlingen
2020-05-08,17.379333,0.0,12.88981,237.28392,reutlingen
2020-05-09,17.887667,0.0,15.137133,298.6639,reutlingen
2020-05-10,17.968916,1.5000001,12.984975,203.59055,reutlingen
2020-05-11,9.0876665,22.500002,19.652176,6.138719,reutlingen
2020-05-12,7.056418,0.0,12.313894,48.904007,reutlingen
2020-05-13,9.214751,7.8,11.019764,44.459576,reutlingen
2020-05-14,10.1335,1.5000001,17.309975,46.22108,reutlingen
2020-05-15,11.010583,0.0,16.135872,41.56755,reutlingen
2020-05-16,12.433501,0.0,14.759999,29.02485,reutlingen
2020-05-17,12.587666,0.0,11.269782,36.49399,reutlingen
2020-05-18,15.448082,0.0,9.83268,25.740719,reutlingen
2020-05-19,17.262667,0.0,16.808569,9.113061,reutlingen
2020-05-20,17.346,0.0,13.281023,41.11202,reutlingen
2020-05-21,18.225164,0.0,11.770403,87.86579,reutlingen
2020-05-22,20.606415,0.4,14.685176,235.89119,reutlingen
2020-05-23,13.9210005,12.2,19.652176,275.809,reutlingen
2020-05-24,13.308499,0.4,20.880001,263.2863,reutlingen
2020-05-25,13.9835005,0.3,16.904673,326.18445,reutlingen
2020-05-26,14.120998,0.0,16.418526,42.33222,reutlingen
2020-05-27,15.854332,0.0,11.457958,55.33157,reutlingen
2020-05-28,15.054333,0.9000001,18.678415,36.345776,reutlingen
2020-05-29,14.304332,0.1,18.388212,75.7024,reutlingen
2020-05-30,13.90433,0.0,17.581125,51.091496,reutlingen
2020-05-31,15.023082,0.0,16.992609,57.617496,reutlingen
2020-06-01,18.198082,0.0,17.106628,80.93269,reutlingen
2020-06-02,19.650166,0.0,10.703569,47.824043,reutlingen
2020-06-03,20.3585,1.2,13.039754,227.51808,reutlingen
2020-06-04,16.266832,5.6999993,19.67195,229.24855,reutlingen
2020-06-05,12.870999,2.6000001,33.64989,240.99838,reutlingen
2020-06-06,13.812665,12.4,25.43802,237.44585,reutlingen
2020-06-07,12.564751,7.6999993,10.594036,216.59825,reutlingen
2020-06-08,13.766833,0.4,11.681987,53.092033,reutlingen
2020-06-09,12.214752,7.0999994,16.075521,28.306396,reutlingen
2020-06-10,12.895999,2.6999998,13.138765,5.0113416,reutlingen
2020-06-11,13.906418,1.4,6.618519,46.24529,reutlingen
2020-06-12,19.479334,0.0,13.479583,126.361786,reutlingen
2020-06-13,18.716833,0.4,14.917212,331.5724,reutlingen
2020-06-14,15.262668,12.900002,17.974781,242.5593,reutlingen
2020-06-15,15.966831,2.6999996,12.599998,251.33295,reutlingen
2020-06-16,15.250165,11.400002,8.287822,214.287,reutlingen
2020-06-17,15.370999,5.7999997,20.380579,232.2004,reutlingen
2020-06-18,16.066832,1.9,10.931203,238.57048,reutlingen
2020-06-19,14.854331,3.7,11.874544,224.61856,reutlingen
2020-06-20,16.587667,2.3000002,11.119281,273.07135,reutlingen
2020-06-21,17.837667,0.0,8.049845,250.6617,reutlingen
2020-06-22,18.941833,0.6,15.542662,285.19318,reutlingen
2020-06-23,19.681417,0.0,14.57889,45.179054,reutlingen
2020-06-24,20.175165,0.0,15.580141,54.03352,reutlingen
2020-06-25,20.404333,0.0,18.35647,69.89663,reutlingen
2020-06-26,21.598083,4.9,17.31746,225.58252,reutlingen
2020-06-27,22.458498,0.6,18.671474,223.37941,reutlingen
2020-06-28,21.031412,6.0,22.862123,248.29178,reutlingen
2020-06-29,17.693916,4.9999995,19.05281,251.56494,reutlingen
2020-06-30,18.531416,0.0,19.35314,243.07469,reutlingen
2020-07-01,21.562666,0.90000004,14.182355,229.39876,reutlingen
2020-07-02,19.143915,10.1,14.81259,256.30005,reutlingen
2020-07-03,17.591833,0.1,11.983188,276.35602,reutlingen
2020-07-04,19.6835,0.0,15.188415,238.96243,reutlingen
2020-07-05,21.960585,0.0,24.144167,239.10913,reutlingen
2020-07-06,17.735584,1.0,22.218153,274.87997,reutlingen
2020-07-07,16.887665,0.0,11.269782,16.039993,reutlingen
2020-07-08,19.812664,0.0,18.733839,247.44511,reutlingen
2020-07-09,22.8085,0.1,17.106628,244.66841,reutlingen
2020-07-10,23.314749,0.2,25.282152,263.47375,reutlingen
2020-07-11,17.348082,7.799999,12.964998,0.8198734,reutlingen
2020-07-12,17.687668,0.0,15.072783,54.253315,reutlingen
2020-07-13,18.835585,0.0,16.08761,68.928215,reutlingen
2020-07-14,20.231417,0.0,11.019764,275.5186,reutlingen
2020-07-15,16.687668,4.7999997,12.261158,252.28915,reutlingen
2020-07-16,14.9418335,8.8,13.779114,240.13237,reutlingen
2020-07-17,16.598085,2.1,13.450708,359.73474,reutlingen
2020-07-18,18.270996,0.0,8.707237,87.00301,reutlingen
2020-07-19,20.448084,0.1,8.311245,140.38928,reutlingen
2020-07-20,22.568914,0.0,14.869351,305.75403,reutlingen
2020-07-21,20.518917,0.8000001,10.805999,349.46478,reutlingen
2020-07-22,21.541834,0.1,10.464797,25.900066,reutlingen
2020-07-23,21.056417,0.0,16.418526,358.27304,reutlingen
2020-07-24,20.310583,0.2,15.844089,245.81895,reutlingen
2020-07-25,22.139748,0.3,13.797912,248.22273,reutlingen
2020-07-26,21.460585,6.0,23.73271,241.31512,reutlingen
2020-07-27,24.641832,0.0,14.587776,217.91313,reutlingen
2020-07-28,25.316833,0.0,22.314192,261.9712,reutlingen
2020-07-29,21.635584,0.0,11.177405,326.46948,reutlingen
2020-07-30,23.487665,0.0,14.05845,23.962534,reutlingen
2020-07-31,26.375168,0.0,11.503113,41.275833,reutlingen
2020-08-01,27.164747,0.0,14.404499,269.04117,reutlingen
2020-08-02,20.727247,12.0,14.386494,253.76755,reutlingen
2020-08-03,16.587664,23.699999,14.113653,337.51538,reutlingen
2020-08-04,15.435581,9.5,10.315115,292.5431,reutlingen
2020-08-05,17.279333,0.0,14.799459,91.326035,reutlingen
2020-08-06,19.921,0.0,12.682018,95.236465,reutlingen
2020-08-07,23.310583,0.0,10.163227,102.494316,reutlingen
2020-08-08,23.791832,0.0,9.565437,88.736336,reutlingen
2020-08-09,24.837664,0.0,10.315115,99.309845,reutlingen
2020-08-10,25.160583,0.0,13.104198,92.991776,reutlingen
2020-08-11,25.677252,0.1,10.703569,143.18773,reutlingen
2020-08-12,25.941832,0.0,10.163227,133.91917,reutlingen
2020-08-13,22.418915,2.3999999,10.587917,173.08257,reutlingen
2020-08-14,20.683498,1.6,13.661038,233.87314,reutlingen
2020-08-15,21.431414,0.3,8.913181,165.06836,reutlingen
2020-08-16,22.656416,0.1,12.429127,136.5118,reutlingen
2020-08-17,19.539747,14.800002,23.424908,232.96164,reutlingen
2020-08-18,19.931417,1.4,10.948973,243.7942,reutlingen
2020-08-19,20.252249,0.2,10.24578,184.00769,reutlingen
2020-08-20,25.200167,0.1,14.182355,182.00679,reutlingen
2020-08-21,26.335585,0.0,15.137133,246.2407,reutlingen
2020-08-22,20.618916,4.5999994,15.328561,252.89717,reutlingen
2020-08-23,18.981415,0.3,20.364674,253.39822,reutlingen
2020-08-24,17.304333,0.0,17.555305,248.42624,reutlingen
2020-08-25,18.875166,0.0,19.513195,209.95796,reutlingen
2020-08-26,20.92933,0.0,30.085318,250.9821,reutlingen
2020-08-27,18.223082,0.0,13.084402,208.86707,reutlingen
2020-08-28,18.246,12.2,22.33161,228.07303,reutlingen
2020-08-29,16.01475,0.70000005,13.479583,194.06488,reutlingen
2020-08-30,13.162666,22.0,16.965895,253.43217,reutlingen
2020-08-31,14.264749,7.4,11.480557,247.16626,reutlingen
2020-09-01,13.281418,7.0999994,9.449572,21.286467,reutlingen
2020-09-02,14.125168,0.2,8.534353,67.217545,reutlingen
2020-09-03,16.470999,0.0,12.979984,231.10979,reutlingen
2020-09-04,20.235584,0.0,9.19939,221.81529,reutlingen
2020-09-05,20.145998,0.7,19.242327,257.01953,reutlingen
2020-09-06,14.806418,1.2,11.252519,13.964954,reutlingen
2020-09-07,15.431416,0.0,11.923557,43.305424,reutlingen
2020-09-08,15.8064165,0.0,7.145796,167.2929,reutlingen
2020-09-09,17.600164,0.0,9.255571,228.57642,reutlingen
2020-09-10,17.608498,0.1,12.979984,49.99383,reutlingen
2020-09-11,18.521,0.0,9.290511,77.52089,reutlingen
2020-09-12,19.658499,0.0,11.928989,222.01123,reutlingen
2020-09-13,20.302248,0.0,10.144082,124.47927,reutlingen
2020-09-14,21.033499,0.0,12.181624,143.6333,reutlingen
2020-09-15,22.066833,0.0,8.707237,238.84073,reutlingen
2020-09-16,21.268913,0.1,9.178235,279.58777,reutlingen
2020-09-17,18.627249,0.3,18.089775,39.429577,reutlingen
2020-09-18,17.487665,0.0,11.901798,81.88731,reutlingen
2020-09-19,16.823084,0.0,9.3876505,129.14398,reutlingen
2020-09-20,17.435583,0.0,10.1887,33.206635,reutlingen
2020-09-21,18.0585,1.8000001,7.42159,207.32883,reutlingen
2020-09-22,18.987665,0.2,10.464798,227.49826,reutlingen
2020-09-23,17.187666,2.6999998,14.345898,218.63309,reutlingen
2020-09-24,17.88975,6.2,21.710716,213.85715,reutlingen
2020-09-25,11.0251665,1.3000002,19.64228,241.89432,reutlingen
2020-09-26,7.054333,7.499999,30.10685,242.08751,reutlingen
2020-09-27,8.773083,1.7000002,22.104116,215.1743,reutlingen
2020-09-28,10.11475,0.0,15.542662,228.99098,reutlingen
2020-09-29,11.47725,3.1999996,18.681883,232.24721,reutlingen
2020-09-30,13.100166,0.0,13.18308,135.50252,reutlingen
2020-10-01,13.556416,1.0,15.30741,221.46944,reutlingen
2020-10-02,15.648083,0.3,22.725668,114.57615,reutlingen
2020-10-03,11.808502,4.7000003,18.998316,209.9986,reutlingen
2020-10-04,12.5835,0.90000004,27.558228,216.5363,reutlingen
2020-10-05,11.277251,1.6,25.264202,218.05186,reutlingen
2020-10-06,11.925167,5.7,32.17522,225.63742,reutlingen
2020-10-07,10.629333,3.6,23.358425,239.90584,reutlingen
2020-10-08,13.000167,0.2,23.469128,224.04124,reutlingen
2020-10-09,14.879333,0.5,18.532133,226.39009,reutlingen
2020-10-10,9.68975,11.200001,13.324863,257.5336,reutlingen
2020-10-11,6.5689163,1.6000001,14.4,243.64062,reutlingen
2020-10-12,6.8897495,5.8,9.726664,228.69469,reutlingen
2020-10-13,6.1855826,0.2,11.367109,118.4741,reutlingen
2020-10-14,5.660583,0.90000004,13.849477,26.256521,reutlingen
2020-10-15,6.9689164,3.6999998,15.463244,21.15366,reutlingen
2020-10-16,7.7272506,4.6999993,14.759999,15.226012,reutlingen
2020-10-17,7.148083,0.1,6.9247384,21.370682,reutlingen
2020-10-18,7.1522503,0.70000005,6.4096174,265.30133,reutlingen
2020-10-19,7.460583,0.0,10.630672,166.81532,reutlingen
2020-10-20,11.227249,0.0,12.397806,198.90741,reutlingen
2020-10-21,14.531417,0.0,15.546833,201.52652,reutlingen
2020-10-22,16.204332,0.8,15.459054,203.22917,reutlingen
2020-10-23,13.8376665,6.1999993,15.021105,212.25587,reutlingen
2020-10-24,12.11475,1.6000001,16.42247,226.07632,reutlingen
2020-10-25,12.464751,0.0,16.80857,194.4869,reutlingen
2020-10-26,8.696,12.4,15.484185,223.69104,reutlingen
2020-10-27,8.195999,0.0,19.08,211.55229,reutlingen
2020-10-28,11.462668,1.4000001,22.366402,221.29727,reutlingen
2020-10-29,10.583501,8.099999,25.984919,235.88306,reutlingen
2020-10-30,11.712669,0.5,22.461807,233.70654,reutlingen
2020-10-31,11.146,0.0,10.805998,204.19829,reutlingen
2020-11-01,14.466832,5.3,22.66857,216.18448,reutlingen
2020-11-02,17.770998,0.0,23.233252,223.05794,reutlingen
2020-11-03,11.579333,4.3,13.708391,264.43582,reutlingen
2020-11-04,7.4022503,1.2,14.277983,27.641247,reutlingen
2020-11-05,6.2209992,0.0,11.119281,40.39362,reutlingen
2020-11-06,5.191833,0.0,10.787993,123.62857,reutlingen
2020-11-07,7.37725,0.0,9.178235,191.95184,reutlingen
2020-11-08,10.958501,0.0,9.0,209.64975,reutlingen
2020-11-09,9.298084,0.5,8.0899935,207.28412,reutlingen
2020-11-10,8.443917,0.0,7.9526596,197.02058,reutlingen
2020-11-11,7.983498,1.1,7.5685663,190.52069,reutlingen
2020-11-12,9.393917,0.0,17.227419,217.46063,reutlingen
2020-11-13,10.9105835,0.0,14.4,206.43915,reutlingen
2020-11-14,11.216834,0.0,10.495713,201.77835,reutlingen
2020-11-15,12.4210005,2.1000001,21.767351,197.13632,reutlingen
2020-11-16,9.410584,1.6,31.160282,232.14261,reutlingen
2020-11-17,8.114751,0.0,12.819235,217.72652,reutlingen
2020-11-18,8.243917,0.0,14.618837,208.13863,reutlingen
2020-11-19,9.100167,1.6000001,20.371038,245.14943,reutlingen
2020-11-20,3.1814167,2.8999996,13.746156,353.90002,reutlingen
2020-11-21,0.6043334,0.0,7.9932976,183.77219,reutlingen
2020-11-22,2.4355834,0.2,9.726664,212.22333,reutlingen
2020-11-23,4.2168326,0.1,11.119281,198.09055,reutlingen
2020-11-24,3.1543334,0.0,9.826088,188.80013,reutlingen
2020-11-25,2.875167,0.0,10.948973,215.78903,reutlingen
2020-11-26,2.9418333,0.0,9.826088,199.76727,reutlingen
2020-11-27,3.0710003,0.0,9.422101,177.72755,reutlingen
2020-11-28,2.0251663,0.0,8.534353,50.64341,reutlingen
2020-11-29,-0.0039999685,0.0,9.957108,60.655346,reutlingen
2020-11-30,-0.7831668,0.0,11.304229,218.47629,reutlingen
2020-12-01,2.00225,6.899999,16.08761,230.77124,reutlingen
2020-12-02,0.6189167,0.3,9.726664,41.059372,reutlingen
2020-12-03,0.8251667,0.0,19.191748,188.86092,reutlingen
2020-12-04,2.5501664,0.1,17.31746,168.5265,reutlingen
2020-12-05,2.2084997,7.0,12.819235,192.48242,reutlingen
2020-12-06,2.3272498,11.099998,10.8955765,245.27623,reutlingen
2020-12-07,1.9126667,1.8000002,12.88981,190.91109,reutlingen
2020-12-08,0.90016675,0.6,6.489992,278.9453,reutlingen
2020-12-09,1.0751666,6.5999994,9.178235,254.34741,reutlingen
2020-12-10,-0.018583355,0.0,6.130579,161.28133,reutlingen
2020-12-11,1.7668333,0.6,18.175545,184.02126,reutlingen
2020-12-12,4.8668337,3.0,15.978486,210.47289,reutlingen
2020-12-13,4.404333,0.4,12.031756,210.72804,reutlingen
2020-12-14,5.1459994,0.0,11.570515,190.33887,reutlingen
2020-12-15,6.7230835,0.6,11.988594,206.4416,reutlingen
2020-12-16,6.100167,0.7,8.766573,187.02612,reutlingen
2020-12-17,6.3814163,0.0,16.323528,215.48479,reutlingen
2020-12-18,4.9147496,0.0,9.746631,191.07013,reutlingen
2020-12-19,5.9689164,0.0,11.165805,195.8937,reutlingen
2020-12-20,6.45225,2.6000001,9.220499,213.29942,reutlingen
2020-12-21,6.9501667,4.1,23.565569,199.86989,reutlingen
2020-12-22,11.668918,2.3000002,30.05515,232.65277,reutlingen
2020-12-23,12.398086,3.9999995,22.183128,224.89136,reutlingen
2020-12-24,6.5147495,7.799999,30.05515,238.90504,reutlingen
2020-12-25,0.6501666,6.0000005,16.279802,323.15146,reutlingen
2020-12-26,-0.62899995,0.0,12.0694,215.1496,reutlingen
2020-12-27,1.1189166,0.1,25.842384,188.72302,reutlingen
2020-12-28,2.381417,4.2999997,22.314192,195.54724,reutlingen
2020-12-29,2.3689165,0.2,32.078403,215.42897,reutlingen
2020-12-30,1.5751667,0.0,18.388212,218.81874,reutlingen
2020-12-31,1.4376665,1.1,15.542662,190.90071,reutlingen
2021-01-01,1.4730831,0.70000005,9.504273,247.57405,reutlingen
2021-01-02,0.4814167,0.70000005,14.386494,30.785427,reutlingen
2021-01-03,-0.25191665,2.1999998,7.928178,321.21567,reutlingen
2021-01-04,0.35016665,0.0,10.966713,54.70184,reutlingen
2021-01-05,0.37725005,0.0,11.304229,31.890772,reutlingen
2021-01-06,0.32933328,8.0,9.504272,307.66263,reutlingen
2021-01-07,-0.49358335,1.5000001,10.805998,229.7698,reutlingen
2021-01-08,-0.5665,0.2,18.532135,231.96985,reutlingen
2021-01-09,-1.6060834,0.0,13.276144,61.37652,reutlingen
2021-01-10,-3.2310836,0.0,13.779114,75.98961,reutlingen
2021-01-11,-3.7560833,0.0,13.608762,210.82974,reutlingen
2021-01-12,1.6084999,7.4999995,31.942772,231.2958,reutlingen
2021-01-13,1.4126667,2.5,21.129883,242.16605,reutlingen
2021-01-14,-0.30400002,15.8,10.739833,241.07367,reutlingen
2021-01-15,-3.2310836,1.8,8.699793,40.76854,reutlingen
2021-01-16,-3.4748333,1.0,11.923557,218.30879,reutlingen
2021-01-17,0.03558336,7.1999984,13.397612,235.51054,reutlingen
2021-01-18,0.66475,1.0000001,18.514643,231.56659,reutlingen
2021-01-19,2.0814166,0.8000001,27.757378,219.50247,reutlingen
2021-01-20,4.9397497,0.0,20.073025,196.99554,reutlingen
2021-01-21,7.804333,1.0000001,26.28,198.12263,reutlingen
2021-01-22,7.3980827,3.2,31.072817,214.14493,reutlingen
2021-01-23,2.31475,9.0,16.575644,216.17665,reutlingen
2021-01-24,-0.25399998,1.7,28.277763,238.47,reutlingen
2021-01-25,-0.09775,4.9999995,17.533146,235.83583,reutlingen
2021-01-26,-0.40191674,0.3,26.544964,244.22012,reutlingen
2021-01-27,0.22725002,2.0,15.575981,218.991,reutlingen
2021-01-28,6.5960007,14.599998,27.852928,232.4484,reutlingen
2021-01-29,7.621,12.299999,30.449274,237.83594,reutlingen
2021-01-30,5.496,9.0,23.838959,229.24304,reutlingen
2021-01-31,3.6126668,0.9,14.917212,126.347534,reutlingen
2021-02-01,6.4480834,8.3,18.58451,213.69008,reutlingen
2021-02-02,8.550166,4.2999997,25.35637,226.21597,reutlingen
2021-02-03,9.60225,17.400003,33.857227,224.18073,reutlingen
2021-02-04,7.287667,1.0,26.576681,214.96637,reutlingen
2021-02-05,8.1085005,4.3,12.57426,213.78313,reutlingen
